step,operation,incr_ns,full_ns,n_active,incr_ari
1637,move,2458,-1,805,-2.0
1638,move,1166,-1,805,-2.0
1639,move,1125,-1,805,-2.0
1640,move,1083,-1,805,-2.0
1641,move,1750,-1,805,-2.0
1642,move,1083,-1,805,-2.0
1643,move,1792,-1,805,-2.0
1644,move,1208,-1,805,-2.0
1645,move,1750,-1,805,-2.0
1646,move,1375,-1,805,-2.0
1647,move,1208,-1,805,-2.0
1648,move,1209,-1,805,-2.0
1649,move,1083,-1,805,-2.0
1650,move,1125,248584,805,0.652429
1651,delete,1000,-1,804,-2.0
1652,move,2000,-1,804,-2.0
1653,move,1833,-1,804,-2.0
1654,move,2875,-1,804,-2.0
1655,move,2000,-1,804,-2.0
1656,move,2084,-1,804,-2.0
1657,move,1916,-1,804,-2.0
1658,move,1667,-1,804,-2.0
1659,move,1166,-1,804,-2.0
1660,move,1250,-1,804,-2.0
1661,insert,1000,-1,805,-2.0
1662,move,2541,-1,805,-2.0
1663,move,1125,-1,805,-2.0
1664,move,1125,-1,805,-2.0
1665,move,1084,-1,805,-2.0
1666,move,1125,-1,805,-2.0
1667,move,1125,-1,805,-2.0
1668,move,1166,-1,805,-2.0
1669,move,2250,-1,805,-2.0
1670,move,2333,-1,805,-2.0
1671,move,1250,-1,805,-2.0
1672,move,1084,-1,805,-2.0
1673,move,1958,-1,805,-2.0
1674,move,1875,-1,805,-2.0
1675,move,1875,250583,805,0.65382
1676,move,1958,-1,805,-2.0
1677,move,1875,-1,805,-2.0
1678,move,2416,-1,805,-2.0
1679,move,1834,-1,805,-2.0
1680,move,1167,-1,805,-2.0
1681,move,1250,-1,805,-2.0
1682,move,2000,-1,805,-2.0
1683,move,1167,-1,805,-2.0
1684,move,1250,-1,805,-2.0
1685,move,1209,-1,805,-2.0
1686,move,1208,-1,805,-2.0
1687,move,1167,-1,805,-2.0
1688,move,1167,-1,805,-2.0
1689,move,1125,-1,805,-2.0
1690,move,1833,-1,805,-2.0
1691,move,1167,-1,805,-2.0
1692,move,1208,-1,805,-2.0
1693,move,1917,-1,805,-2.0
1694,move,1792,-1,805,-2.0
1695,move,2084,-1,805,-2.0
1696,move,2250,-1,805,-2.0
1697,move,2000,-1,805,-2.0
1698,move,1875,-1,805,-2.0
1699,move,1125,-1,805,-2.0
1700,move,1166,252334,805,0.653134
1701,move,1292,-1,805,-2.0
1702,move,2042,-1,805,-2.0
1703,delete,1000,-1,804,-2.0
1704,move,2042,-1,804,-2.0
1705,move,1167,-1,804,-2.0
1706,move,1209,-1,804,-2.0
1707,move,1209,-1,804,-2.0
1708,move,1083,-1,804,-2.0
1709,move,1167,-1,804,-2.0
1710,move,1209,-1,804,-2.0
1711,move,1750,-1,804,-2.0
1712,move,1250,-1,804,-2.0
1713,move,1375,-1,804,-2.0
1714,move,1167,-1,804,-2.0
1715,move,2333,-1,804,-2.0
1716,move,1166,-1,804,-2.0
1717,move,1959,-1,804,-2.0
1718,move,2291,-1,804,-2.0
1719,move,3167,-1,804,-2.0
1720,move,1250,-1,804,-2.0
1721,move,1166,-1,804,-2.0
1722,move,1208,-1,804,-2.0
1723,move,1167,-1,804,-2.0
1724,move,1209,-1,804,-2.0
1725,move,1291,255875,804,0.651016
1726,move,1208,-1,804,-2.0
1727,move,2208,-1,804,-2.0
1728,move,1292,-1,804,-2.0
1729,move,1833,-1,804,-2.0
1730,move,2083,-1,804,-2.0
1731,move,1125,-1,804,-2.0
1732,move,2125,-1,804,-2.0
1733,move,1250,-1,804,-2.0
1734,move,1917,-1,804,-2.0
1735,move,2291,-1,804,-2.0
1736,move,2417,-1,804,-2.0
1737,move,1167,-1,804,-2.0
1738,move,1959,-1,804,-2.0
1739,move,1250,-1,804,-2.0
1740,move,1792,-1,804,-2.0
1741,move,1166,-1,804,-2.0
1742,move,1208,-1,804,-2.0
1743,move,1208,-1,804,-2.0
1744,move,1208,-1,804,-2.0
1745,move,1167,-1,804,-2.0
1746,move,1209,-1,804,-2.0
1747,move,1209,-1,804,-2.0
1748,move,1167,-1,804,-2.0
1749,move,1833,-1,804,-2.0
1750,move,1208,254500,804,0.654527
1751,move,2500,-1,804,-2.0
1752,move,2041,-1,804,-2.0
1753,move,1583,-1,804,-2.0
1754,move,2084,-1,804,-2.0
1755,move,1709,-1,804,-2.0
1756,delete,1000,-1,803,-2.0
1757,move,1292,-1,803,-2.0
1758,move,1208,-1,803,-2.0
1759,move,2125,-1,803,-2.0
1760,move,1209,-1,803,-2.0
1761,move,1791,-1,803,-2.0
1762,move,1875,-1,803,-2.0
1763,move,1875,-1,803,-2.0
1764,move,1292,-1,803,-2.0
1765,move,1208,-1,803,-2.0
1766,move,2500,-1,803,-2.0
1767,move,1250,-1,803,-2.0
1768,move,1250,-1,803,-2.0
1769,move,1208,-1,803,-2.0
1770,move,1166,-1,803,-2.0
1771,move,1708,-1,803,-2.0
1772,move,2375,-1,803,-2.0
1773,move,1542,-1,803,-2.0
1774,move,1958,-1,803,-2.0
1775,move,1958,254958,803,0.811825
1776,move,1167,-1,803,-2.0
1777,move,1500,-1,803,-2.0
1778,move,1125,-1,803,-2.0
1779,move,1167,-1,803,-2.0
1780,move,2083,-1,803,-2.0
1781,move,1875,-1,803,-2.0
1782,move,1708,-1,803,-2.0
1783,move,1208,-1,803,-2.0
1784,move,1250,-1,803,-2.0
1785,move,1208,-1,803,-2.0
1786,move,1208,-1,803,-2.0
1787,move,1209,-1,803,-2.0
1788,insert,1083,-1,804,-2.0
1789,move,2083,-1,804,-2.0
1790,move,1166,-1,804,-2.0
1791,move,1167,-1,804,-2.0
1792,move,2125,-1,804,-2.0
1793,move,1375,-1,804,-2.0
1794,move,2500,-1,804,-2.0
1795,move,1292,-1,804,-2.0
1796,move,2208,-1,804,-2.0
1797,move,1833,-1,804,-2.0
1798,move,1375,-1,804,-2.0
1799,move,1875,-1,804,-2.0
1800,move,1333,264500,804,0.653833
1801,move,1250,-1,804,-2.0
1802,move,1792,-1,804,-2.0
1803,move,1416,-1,804,-2.0
1804,move,1833,-1,804,-2.0
1805,move,1500,-1,804,-2.0
1806,move,1208,-1,804,-2.0
1807,move,2083,-1,804,-2.0
1808,move,1375,-1,804,-2.0
1809,move,1666,-1,804,-2.0
1810,move,1208,-1,804,-2.0
1811,move,1208,-1,804,-2.0
1812,move,1208,-1,804,-2.0
1813,move,1167,-1,804,-2.0
1814,move,1333,-1,804,-2.0
1815,move,1292,-1,804,-2.0
1816,move,2375,-1,804,-2.0
1817,move,1167,-1,804,-2.0
1818,move,2416,-1,804,-2.0
1819,move,2667,-1,804,-2.0
1820,move,1333,-1,804,-2.0
1821,move,1792,-1,804,-2.0
1822,move,1208,-1,804,-2.0
1823,move,1916,-1,804,-2.0
1824,move,1417,-1,804,-2.0
1825,move,1250,261625,804,0.648862
1826,move,1208,-1,804,-2.0
1827,move,2375,-1,804,-2.0
1828,move,1417,-1,804,-2.0
1829,move,2042,-1,804,-2.0
1830,move,1209,-1,804,-2.0
1831,move,1250,-1,804,-2.0
1832,move,1209,-1,804,-2.0
1833,move,1250,-1,804,-2.0
1834,move,2833,-1,804,-2.0
1835,move,1334,-1,804,-2.0
1836,move,2625,-1,804,-2.0
1837,move,2042,-1,804,-2.0
1838,move,1292,-1,804,-2.0
1839,move,1166,-1,804,-2.0
1840,move,1834,-1,804,-2.0
1841,move,1875,-1,804,-2.0
1842,move,1166,-1,804,-2.0
1843,move,1917,-1,804,-2.0
1844,move,1833,-1,804,-2.0
1845,move,1833,-1,804,-2.0
1846,move,2625,-1,804,-2.0
1847,move,1708,-1,804,-2.0
1848,move,2208,-1,804,-2.0
1849,move,1209,-1,804,-2.0
1850,insert,2042,272583,805,0.652759
1851,move,1334,-1,805,-2.0
1852,move,1250,-1,805,-2.0
1853,move,1208,-1,805,-2.0
1854,move,1167,-1,805,-2.0
1855,move,1500,-1,805,-2.0
1856,move,2750,-1,805,-2.0
1857,move,2458,-1,805,-2.0
1858,move,1375,-1,805,-2.0
1859,move,1333,-1,805,-2.0
1860,move,2167,-1,805,-2.0
1861,move,1333,-1,805,-2.0
1862,move,2041,-1,805,-2.0
1863,move,1875,-1,805,-2.0
1864,move,1125,-1,805,-2.0
1865,move,1917,-1,805,-2.0
1866,move,1208,-1,805,-2.0
1867,delete,1000,-1,804,-2.0
1868,move,2666,-1,804,-2.0
1869,move,1250,-1,804,-2.0
1870,move,1125,-1,804,-2.0
1871,move,1250,-1,804,-2.0
1872,move,1875,-1,804,-2.0
1873,move,2250,-1,804,-2.0
1874,move,2292,-1,804,-2.0
1875,move,1334,264375,804,0.654933
1876,move,1250,-1,804,-2.0
1877,move,1167,-1,804,-2.0
1878,move,1875,-1,804,-2.0
1879,move,1291,-1,804,-2.0
1880,move,1792,-1,804,-2.0
1881,move,2292,-1,804,-2.0
1882,move,1875,-1,804,-2.0
1883,move,2583,-1,804,-2.0
1884,move,1333,-1,804,-2.0
1885,move,1583,-1,804,-2.0
1886,move,1416,-1,804,-2.0
1887,move,1250,-1,804,-2.0
1888,move,1209,-1,804,-2.0
1889,move,2000,-1,804,-2.0
1890,move,1334,-1,804,-2.0
1891,move,2000,-1,804,-2.0
1892,move,2541,-1,804,-2.0
1893,move,1833,-1,804,-2.0
1894,move,2042,-1,804,-2.0
1895,move,1167,-1,804,-2.0
1896,move,1291,-1,804,-2.0
1897,move,1709,-1,804,-2.0
1898,move,1292,-1,804,-2.0
1899,move,1458,-1,804,-2.0
1900,move,1167,260416,804,0.650598
1901,move,2208,-1,804,-2.0
1902,move,1334,-1,804,-2.0
1903,move,1291,-1,804,-2.0
1904,move,1292,-1,804,-2.0
1905,move,2292,-1,804,-2.0
1906,move,1208,-1,804,-2.0
1907,move,1125,-1,804,-2.0
1908,move,1375,-1,804,-2.0
1909,move,1250,-1,804,-2.0
1910,move,2167,-1,804,-2.0
1911,move,1333,-1,804,-2.0
1912,move,1250,-1,804,-2.0
1913,move,1875,-1,804,-2.0
1914,move,1792,-1,804,-2.0
1915,move,1708,-1,804,-2.0
1916,move,2167,-1,804,-2.0
1917,move,2334,-1,804,-2.0
1918,move,1333,-1,804,-2.0
1919,move,2709,-1,804,-2.0
1920,move,1167,-1,804,-2.0
1921,move,1291,-1,804,-2.0
1922,move,1208,-1,804,-2.0
1923,move,1958,-1,804,-2.0
1924,move,1667,-1,804,-2.0
1925,move,2125,259083,804,0.645439
1926,move,1333,-1,804,-2.0
1927,move,1958,-1,804,-2.0
1928,move,1833,-1,804,-2.0
1929,move,1291,-1,804,-2.0
1930,move,1834,-1,804,-2.0
1931,move,1917,-1,804,-2.0
1932,move,1375,-1,804,-2.0
1933,move,2000,-1,804,-2.0
1934,move,1167,-1,804,-2.0
1935,move,1209,-1,804,-2.0
1936,move,1209,-1,804,-2.0
1937,move,1709,-1,804,-2.0
1938,move,1250,-1,804,-2.0
1939,move,2250,-1,804,-2.0
1940,move,2083,-1,804,-2.0
1941,move,2083,-1,804,-2.0
1942,move,1292,-1,804,-2.0
1943,move,1250,-1,804,-2.0
1944,move,1834,-1,804,-2.0
1945,move,2167,-1,804,-2.0
1946,move,1583,-1,804,-2.0
1947,move,2750,-1,804,-2.0
1948,move,2375,-1,804,-2.0
1949,move,1875,-1,804,-2.0
1950,move,1209,259125,804,0.649208
1951,move,1417,-1,804,-2.0
1952,move,2541,-1,804,-2.0
1953,move,1459,-1,804,-2.0
1954,move,1292,-1,804,-2.0
1955,move,1375,-1,804,-2.0
1956,move,1334,-1,804,-2.0
1957,move,1208,-1,804,-2.0
1958,move,2000,-1,804,-2.0
1959,move,1250,-1,804,-2.0
1960,move,2000,-1,804,-2.0
1961,move,1250,-1,804,-2.0
1962,move,1208,-1,804,-2.0
1963,move,2125,-1,804,-2.0
1964,move,1750,-1,804,-2.0
1965,move,1333,-1,804,-2.0
1966,move,1875,-1,804,-2.0
1967,move,2417,-1,804,-2.0
1968,move,1417,-1,804,-2.0
1969,move,2041,-1,804,-2.0
1970,move,1750,-1,804,-2.0
1971,move,1291,-1,804,-2.0
1972,move,1209,-1,804,-2.0
1973,move,1250,-1,804,-2.0
1974,move,1417,-1,804,-2.0
1975,move,1875,254417,804,0.653086
1976,move,1958,-1,804,-2.0
1977,move,1208,-1,804,-2.0
1978,move,1709,-1,804,-2.0
1979,move,2583,-1,804,-2.0
1980,move,2500,-1,804,-2.0
1981,move,2250,-1,804,-2.0
1982,move,2208,-1,804,-2.0
1983,move,2125,-1,804,-2.0
1984,move,1292,-1,804,-2.0
1985,move,1250,-1,804,-2.0
1986,move,1875,-1,804,-2.0
1987,move,1250,-1,804,-2.0
1988,move,1666,-1,804,-2.0
1989,move,1208,-1,804,-2.0
1990,move,1209,-1,804,-2.0
1991,move,1250,-1,804,-2.0
1992,move,1458,-1,804,-2.0
1993,move,1958,-1,804,-2.0
1994,delete,1166,-1,803,-2.0
1995,delete,1041,-1,802,-2.0
1996,move,1333,-1,802,-2.0
1997,move,1250,-1,802,-2.0
1998,move,1959,-1,802,-2.0
1999,move,1250,-1,802,-2.0
2000,move,1458,253416,802,0.651879
2001,move,1375,-1,802,-2.0
2002,move,2333,-1,802,-2.0
2003,move,2708,-1,802,-2.0
2004,move,2167,-1,802,-2.0
2005,move,2542,-1,802,-2.0
2006,move,1333,-1,802,-2.0
2007,move,2167,-1,802,-2.0
2008,move,1958,-1,802,-2.0
2009,move,1333,-1,802,-2.0
2010,move,1292,-1,802,-2.0
2011,move,2625,-1,802,-2.0
2012,move,1208,-1,802,-2.0
2013,move,1333,-1,802,-2.0
2014,move,1958,-1,802,-2.0
2015,move,1292,-1,802,-2.0
2016,move,1250,-1,802,-2.0
2017,move,1750,-1,802,-2.0
2018,move,1750,-1,802,-2.0
2019,insert,1375,-1,803,-2.0
2020,move,1667,-1,803,-2.0
2021,move,1375,-1,803,-2.0
2022,move,2167,-1,803,-2.0
2023,move,2208,-1,803,-2.0
2024,move,1250,-1,803,-2.0
2025,move,1833,261083,803,0.705747
2026,move,1291,-1,803,-2.0
2027,move,1292,-1,803,-2.0
2028,move,2875,-1,803,-2.0
2029,move,3125,-1,803,-2.0
2030,move,1667,-1,803,-2.0
2031,move,1792,-1,803,-2.0
2032,move,1292,-1,803,-2.0
2033,move,2166,-1,803,-2.0
2034,move,1750,-1,803,-2.0
2035,move,2084,-1,803,-2.0
2036,move,1250,-1,803,-2.0
2037,move,1375,-1,803,-2.0
2038,move,1375,-1,803,-2.0
2039,move,1417,-1,803,-2.0
2040,move,1292,-1,803,-2.0
2041,move,1833,-1,803,-2.0
2042,move,2334,-1,803,-2.0
2043,move,1292,-1,803,-2.0
2044,move,1250,-1,803,-2.0
2045,move,2042,-1,803,-2.0
2046,move,1250,-1,803,-2.0
2047,move,1417,-1,803,-2.0
2048,delete,1458,-1,802,-2.0
2049,move,1541,-1,802,-2.0
2050,move,2250,261958,802,0.653491
2051,move,1291,-1,802,-2.0
2052,move,2000,-1,802,-2.0
2053,move,2625,-1,802,-2.0
2054,move,2166,-1,802,-2.0
2055,move,2000,-1,802,-2.0
2056,move,2041,-1,802,-2.0
2057,move,2375,-1,802,-2.0
2058,move,1208,-1,802,-2.0
2059,move,1833,-1,802,-2.0
2060,move,1459,-1,802,-2.0
2061,move,1916,-1,802,-2.0
2062,move,2334,-1,802,-2.0
2063,move,1209,-1,802,-2.0
2064,move,1708,-1,802,-2.0
2065,move,1583,-1,802,-2.0
2066,move,1333,-1,802,-2.0
2067,move,1542,-1,802,-2.0
2068,move,1625,-1,802,-2.0
2069,move,2000,-1,802,-2.0
2070,move,2292,-1,802,-2.0
2071,move,1416,-1,802,-2.0
2072,move,1333,-1,802,-2.0
2073,move,2125,-1,802,-2.0
2074,move,1375,-1,802,-2.0
2075,move,1334,272917,802,0.652451
2076,move,1375,-1,802,-2.0
2077,move,2625,-1,802,-2.0
2078,move,1292,-1,802,-2.0
2079,move,2250,-1,802,-2.0
2080,move,2166,-1,802,-2.0
2081,move,2083,-1,802,-2.0
2082,move,1292,-1,802,-2.0
2083,move,2333,-1,802,-2.0
2084,move,1917,-1,802,-2.0
2085,move,2041,-1,802,-2.0
2086,move,1875,-1,802,-2.0
2087,move,1833,-1,802,-2.0
2088,move,1708,-1,802,-2.0
2089,delete,1042,-1,801,-2.0
2090,move,2083,-1,801,-2.0
2091,move,1833,-1,801,-2.0
2092,move,1292,-1,801,-2.0
2093,move,1500,-1,801,-2.0
2094,move,1792,-1,801,-2.0
2095,move,1292,-1,801,-2.0
2096,move,1291,-1,801,-2.0
2097,move,1292,-1,801,-2.0
2098,move,2166,-1,801,-2.0
2099,move,1250,-1,801,-2.0
2100,move,1833,269292,801,0.653078
2101,move,1458,-1,801,-2.0
2102,move,2333,-1,801,-2.0
2103,move,1250,-1,801,-2.0
2104,move,2333,-1,801,-2.0
2105,move,1417,-1,801,-2.0
2106,move,2541,-1,801,-2.0
2107,move,2125,-1,801,-2.0
2108,move,1208,-1,801,-2.0
2109,move,2000,-1,801,-2.0
2110,move,1333,-1,801,-2.0
2111,move,1292,-1,801,-2.0
2112,move,1209,-1,801,-2.0
2113,move,1292,-1,801,-2.0
2114,move,2042,-1,801,-2.0
2115,move,1708,-1,801,-2.0
2116,move,1333,-1,801,-2.0
2117,move,2041,-1,801,-2.0
2118,move,1250,-1,801,-2.0
2119,move,2416,-1,801,-2.0
2120,move,2083,-1,801,-2.0
2121,move,1500,-1,801,-2.0
2122,move,2000,-1,801,-2.0
2123,move,2250,-1,801,-2.0
2124,move,1333,-1,801,-2.0
2125,move,1291,255584,801,0.651428
2126,move,1333,-1,801,-2.0
2127,move,1334,-1,801,-2.0
2128,move,1375,-1,801,-2.0
2129,move,1334,-1,801,-2.0
2130,move,1833,-1,801,-2.0
2131,move,2292,-1,801,-2.0
2132,move,1791,-1,801,-2.0
2133,move,1417,-1,801,-2.0
2134,move,2750,-1,801,-2.0
2135,move,2667,-1,801,-2.0
2136,move,1833,-1,801,-2.0
2137,move,1500,-1,801,-2.0
2138,move,1375,-1,801,-2.0
2139,move,2041,-1,801,-2.0
2140,delete,1083,-1,800,-2.0
2141,move,1375,-1,800,-2.0
2142,move,1250,-1,800,-2.0
2143,move,1333,-1,800,-2.0
2144,move,1292,-1,800,-2.0
2145,move,1333,-1,800,-2.0
2146,move,2084,-1,800,-2.0
2147,move,1375,-1,800,-2.0
2148,move,1291,-1,800,-2.0
2149,move,2167,-1,800,-2.0
2150,move,1334,270833,800,0.654983
2151,move,2167,-1,800,-2.0
2152,move,1917,-1,800,-2.0
2153,move,1542,-1,800,-2.0
2154,move,2083,-1,800,-2.0
2155,move,2250,-1,800,-2.0
2156,move,2125,-1,800,-2.0
2157,move,1375,-1,800,-2.0
2158,move,1917,-1,800,-2.0
2159,move,1375,-1,800,-2.0
2160,move,1334,-1,800,-2.0
2161,move,1334,-1,800,-2.0
2162,move,2041,-1,800,-2.0
2163,move,2000,-1,800,-2.0
2164,move,1459,-1,800,-2.0
2165,move,1291,-1,800,-2.0
2166,move,2167,-1,800,-2.0
2167,move,2209,-1,800,-2.0
2168,move,1959,-1,800,-2.0
2169,move,1375,-1,800,-2.0
2170,move,1292,-1,800,-2.0
2171,move,1833,-1,800,-2.0
2172,move,1375,-1,800,-2.0
2173,move,2584,-1,800,-2.0
2174,move,2208,-1,800,-2.0
2175,move,1625,263667,800,0.650173
2176,move,1375,-1,800,-2.0
2177,move,3084,-1,800,-2.0
2178,move,1500,-1,800,-2.0
2179,move,1459,-1,800,-2.0
2180,move,2458,-1,800,-2.0
2181,move,1542,-1,800,-2.0
2182,move,1583,-1,800,-2.0
2183,move,1958,-1,800,-2.0
2184,move,2042,-1,800,-2.0
2185,move,2375,-1,800,-2.0
2186,move,1334,-1,800,-2.0
2187,move,1791,-1,800,-2.0
2188,move,1375,-1,800,-2.0
2189,move,1333,-1,800,-2.0
2190,move,1292,-1,800,-2.0
2191,move,1291,-1,800,-2.0
2192,move,1375,-1,800,-2.0
2193,move,1458,-1,800,-2.0
2194,move,1375,-1,800,-2.0
2195,move,1416,-1,800,-2.0
2196,move,1334,-1,800,-2.0
2197,move,2917,-1,800,-2.0
2198,move,2375,-1,800,-2.0
2199,move,1500,-1,800,-2.0
2200,move,1666,258000,800,0.651099
2201,move,1292,-1,800,-2.0
2202,move,1334,-1,800,-2.0
2203,move,2833,-1,800,-2.0
2204,move,1500,-1,800,-2.0
2205,move,1416,-1,800,-2.0
2206,move,1250,-1,800,-2.0
2207,move,2500,-1,800,-2.0
2208,move,1334,-1,800,-2.0
2209,move,1333,-1,800,-2.0
2210,move,1416,-1,800,-2.0
2211,move,1333,-1,800,-2.0
2212,move,1292,-1,800,-2.0
2213,move,2125,-1,800,-2.0
2214,move,1542,-1,800,-2.0
2215,move,1291,-1,800,-2.0
2216,move,1375,-1,800,-2.0
2217,move,2000,-1,800,-2.0
2218,move,1292,-1,800,-2.0
2219,move,1291,-1,800,-2.0
2220,move,1500,-1,800,-2.0
2221,move,1250,-1,800,-2.0
2222,move,1334,-1,800,-2.0
2223,delete,1083,-1,799,-2.0
2224,delete,1125,-1,798,-2.0
2225,delete,1167,259250,797,0.651878
2226,delete,1125,-1,796,-2.0
2227,delete,1125,-1,795,-2.0
2228,delete,1041,-1,794,-2.0
2229,move,1792,-1,794,-2.0
2230,move,1292,-1,794,-2.0
2231,move,2042,-1,794,-2.0
2232,move,2250,-1,794,-2.0
2233,move,1375,-1,794,-2.0
2234,move,1416,-1,794,-2.0
2235,move,1292,-1,794,-2.0
2236,move,1333,-1,794,-2.0
2237,move,1250,-1,794,-2.0
2238,move,1375,-1,794,-2.0
2239,move,1958,-1,794,-2.0
2240,move,1291,-1,794,-2.0
2241,move,1292,-1,794,-2.0
2242,move,2042,-1,794,-2.0
2243,move,2500,-1,794,-2.0
2244,move,1334,-1,794,-2.0
2245,move,1291,-1,794,-2.0
2246,move,1292,-1,794,-2.0
2247,move,1375,-1,794,-2.0
2248,move,1291,-1,794,-2.0
2249,move,1500,-1,794,-2.0
2250,move,1334,253458,794,0.649398
2251,delete,1083,-1,793,-2.0
2252,move,1333,-1,793,-2.0
2253,move,2542,-1,793,-2.0
2254,insert,291,-1,794,-2.0
2255,move,1417,-1,794,-2.0
2256,move,1333,-1,794,-2.0
2257,move,1292,-1,794,-2.0
2258,move,1416,-1,794,-2.0
2259,move,1292,-1,794,-2.0
2260,move,1333,-1,794,-2.0
2261,move,2167,-1,794,-2.0
2262,move,1333,-1,794,-2.0
2263,move,1333,-1,794,-2.0
2264,move,2125,-1,794,-2.0
2265,move,1292,-1,794,-2.0
2266,move,1250,-1,794,-2.0
2267,move,1334,-1,794,-2.0
2268,move,1250,-1,794,-2.0
2269,move,1333,-1,794,-2.0
2270,move,1333,-1,794,-2.0
2271,insert,167,-1,795,-2.0
2272,move,1417,-1,795,-2.0
2273,move,1417,-1,795,-2.0
2274,move,1333,-1,795,-2.0
2275,move,2125,255625,795,0.649374
2276,move,1375,-1,795,-2.0
2277,move,1375,-1,795,-2.0
2278,move,1334,-1,795,-2.0
2279,move,1292,-1,795,-2.0
2280,move,1208,-1,795,-2.0
2281,move,2417,-1,795,-2.0
2282,move,1292,-1,795,-2.0
2283,move,1333,-1,795,-2.0
2284,move,1291,-1,795,-2.0
2285,delete,1084,-1,794,-2.0
2286,move,1250,-1,794,-2.0
2287,move,2041,-1,794,-2.0
2288,move,1333,-1,794,-2.0
2289,move,1292,-1,794,-2.0
2290,move,1959,-1,794,-2.0
2291,move,1292,-1,794,-2.0
2292,move,1291,-1,794,-2.0
2293,move,1292,-1,794,-2.0
2294,move,1542,-1,794,-2.0
2295,move,1458,-1,794,-2.0
2296,move,2000,-1,794,-2.0
2297,move,1458,-1,794,-2.0
2298,delete,1208,-1,793,-2.0
2299,delete,1250,-1,792,-2.0
2300,move,1584,247708,792,0.64803
2301,move,1334,-1,792,-2.0
2302,move,1375,-1,792,-2.0
2303,move,1292,-1,792,-2.0
2304,move,1375,-1,792,-2.0
2305,move,1291,-1,792,-2.0
2306,move,1250,-1,792,-2.0
2307,move,1292,-1,792,-2.0
2308,move,2167,-1,792,-2.0
2309,move,1292,-1,792,-2.0
2310,move,1292,-1,792,-2.0
2311,move,1375,-1,792,-2.0
2312,move,1417,-1,792,-2.0
2313,move,2125,-1,792,-2.0
2314,move,2084,-1,792,-2.0
2315,move,1417,-1,792,-2.0
2316,move,1292,-1,792,-2.0
2317,move,1333,-1,792,-2.0
2318,move,1333,-1,792,-2.0
2319,move,1375,-1,792,-2.0
2320,move,2958,-1,792,-2.0
2321,move,1417,-1,792,-2.0
2322,move,1417,-1,792,-2.0
2323,move,2250,-1,792,-2.0
2324,move,1542,-1,792,-2.0
2325,move,1291,249166,792,0.647656
2326,move,2208,-1,792,-2.0
2327,move,1792,-1,792,-2.0
2328,move,1292,-1,792,-2.0
2329,move,1333,-1,792,-2.0
2330,move,1292,-1,792,-2.0
2331,move,1250,-1,792,-2.0
2332,move,1333,-1,792,-2.0
2333,move,1917,-1,792,-2.0
2334,move,1333,-1,792,-2.0
2335,move,1291,-1,792,-2.0
2336,move,1417,-1,792,-2.0
2337,move,1291,-1,792,-2.0
2338,move,1209,-1,792,-2.0
2339,move,2625,-1,792,-2.0
2340,move,1291,-1,792,-2.0
2341,move,1917,-1,792,-2.0
2342,move,1333,-1,792,-2.0
2343,move,1291,-1,792,-2.0
2344,move,1250,-1,792,-2.0
2345,move,1292,-1,792,-2.0
2346,move,1375,-1,792,-2.0
2347,move,1458,-1,792,-2.0
2348,move,1250,-1,792,-2.0
2349,move,1958,-1,792,-2.0
2350,delete,1083,247958,791,0.646684
2351,move,1500,-1,791,-2.0
2352,move,1375,-1,791,-2.0
2353,move,1334,-1,791,-2.0
2354,move,1375,-1,791,-2.0
2355,move,1334,-1,791,-2.0
2356,move,2125,-1,791,-2.0
2357,move,1334,-1,791,-2.0
2358,move,1334,-1,791,-2.0
2359,move,1375,-1,791,-2.0
2360,move,1375,-1,791,-2.0
2361,move,1292,-1,791,-2.0
2362,move,1333,-1,791,-2.0
2363,move,1334,-1,791,-2.0
2364,move,1375,-1,791,-2.0
2365,move,1959,-1,791,-2.0
2366,move,2209,-1,791,-2.0
2367,move,1292,-1,791,-2.0
2368,move,1375,-1,791,-2.0
2369,move,1500,-1,791,-2.0
2370,move,1334,-1,791,-2.0
2371,move,1333,-1,791,-2.0
2372,move,1333,-1,791,-2.0
2373,move,1292,-1,791,-2.0
2374,move,1333,-1,791,-2.0
2375,move,1375,240166,791,0.64646
2376,delete,1125,-1,790,-2.0
2377,move,1417,-1,790,-2.0
2378,move,2458,-1,790,-2.0
2379,move,2375,-1,790,-2.0
2380,move,2000,-1,790,-2.0
2381,move,1375,-1,790,-2.0
2382,move,1334,-1,790,-2.0
2383,move,1416,-1,790,-2.0
2384,move,1375,-1,790,-2.0
2385,move,1333,-1,790,-2.0
2386,move,1416,-1,790,-2.0
2387,move,1333,-1,790,-2.0
2388,move,1375,-1,790,-2.0
2389,move,1458,-1,790,-2.0
2390,move,2167,-1,790,-2.0
2391,move,2416,-1,790,-2.0
2392,move,2458,-1,790,-2.0
2393,move,1292,-1,790,-2.0
2394,move,1333,-1,790,-2.0
2395,move,1334,-1,790,-2.0
2396,move,1291,-1,790,-2.0
2397,move,1959,-1,790,-2.0
2398,move,1375,-1,790,-2.0
2399,move,1334,-1,790,-2.0
2400,move,1375,247125,790,0.648338
2401,move,1458,-1,790,-2.0
2402,move,1458,-1,790,-2.0
2403,move,1292,-1,790,-2.0
2404,move,2375,-1,790,-2.0
2405,move,2042,-1,790,-2.0
2406,delete,1166,-1,789,-2.0
2407,move,2500,-1,789,-2.0
2408,move,1375,-1,789,-2.0
2409,move,1375,-1,789,-2.0
2410,move,1333,-1,789,-2.0
